user,minutes_on_platform,num_actions
3517500,53.20178080363815,27
3517501,47.48475335667272,29
3517502,44.00346729839429,31
3517503,38.08946775422932,40
3517504,57.37279791322483,37
3517505,59.476289493799186,36
3517506,46.18965997147922,25
3517507,53.16427346079069,39
3517508,62.49666151485756,28
3517509,43.86193464818205,29
3517510,54.22296857911435,31
3517511,53.474806470969426,29
3517512,51.418282403451315,39
3517513,59.76150894837603,31
3517514,45.476393202559166,26
3517515,51.909359535467466,30
3517516,50.28467370057899,30
3517517,45.156510258585776,23
3517518,62.036896629798804,31
3517519,40.06617273528866,35
3517520,48.563378950075766,35
3517521,41.705912192898985,35
3517522,52.846082865808825,26
3517523,56.477174165178695,25
3517524,50.569064317803125,36
3517525,45.863207619598,32
3517526,50.08958903946306,38
3517527,66.50858914954559,49
3517528,39.874518849268796,29
3517529,53.43545556849713,25
3517530,54.88294106921821,26
3517531,52.342972566995485,30
3517532,51.00080281001898,37
3517533,49.09626210797726,35
3517534,51.02932528133185,37
3517535,50.583065376746646,24
3517536,37.32829102865702,28
3517537,45.19742230774249,23
3517538,51.83167970309006,32
3517539,53.5950942652627,37
3517540,54.098521565802336,33
3517541,52.67209661511457,27
3517542,41.18852680311173,35
3517543,55.66756811715851,41
3517544,40.078468714490455,41
3517545,46.14414332579713,24
3517546,55.47128945752802,35
3517547,56.14017456968209,32
3517548,44.18877877091987,25
3517549,35.04188488036173,34
3517550,50.29731009609581,29
3517551,57.17078974126363,45
3517552,46.50683854591602,29
3517553,50.554492005496385,30
3517554,43.20934173465151,31
3517555,54.83263137992674,35
3517556,56.682459881093976,41
3517557,48.455613579811974,31
3517558,49.058660583298405,27
3517559,48.81953546359248,35
3517560,40.183292439103134,32
3517561,54.26862541036448,26
3517562,46.38309264383924,32
3517563,48.30942036633839,30
3517564,63.091969494355965,34
3517565,46.04210606501911,27
3517566,48.10117024852199,30
3517567,69.77758854738553,36
3517568,40.09664343115678,35
3517569,51.776748107472734,34
3517570,46.684749979512475,35
3517571,58.839775454719245,17
3517572,44.90889320516329,48
3517573,45.0979284995518,26
3517574,51.15730645446501,29
3517575,50.69837324814069,29
3517576,40.83251992717168,37
3517577,49.284403067464424,30
3517578,57.08478139617486,30
3517579,52.39958525821048,43
3517580,52.46831209233173,27
3517581,52.7843384099002,33
3517582,57.12840855920569,29
3517583,47.03922154936849,27
3517584,44.854603654388264,27
3517585,49.22347187361753,31
3517586,42.420339526366334,26
3517587,50.83440343621304,37
3517588,42.169051152580614,33
3517589,52.34641964813885,36
3517590,44.5866510642496,38
3517591,57.1415513801884,23
3517592,60.52561046127429,27
3517593,53.418349825153236,25
3517594,49.24005683197381,32
3517595,49.17722512633685,36
3517596,43.00438258838199,33
3517597,48.928265455033944,30
3517598,44.72762201640572,38
3517599,63.77628848343915,30
3517600,35.49844298474418,28
3517601,40.85997077916406,23
3517602,37.3939773608464,27
3517603,51.688279435231074,39
3517604,44.92012154311593,25
3517605,56.48470762338163,28
3517606,47.0935522057194,30
3517607,49.349704686706,32
3517608,36.01373514292689,28
3517609,46.943158829983226,38
3517610,48.25374312407207,34
3517611,44.98926612929534,36
3517612,51.2452182457185,34
3517613,41.42825836396584,34
3517614,57.21425235179525,30
3517615,46.76255593062911,30
3517616,37.54705259563692,38
3517617,55.29303034056926,23
3517618,42.06377108764954,22
3517619,46.22946906550175,37
3517620,44.83127662872758,50
3517621,43.13101450287133,44
3517622,49.05478543256397,32
3517623,51.016108622989655,39
3517624,47.63712268730921,39
3517625,51.510470488319164,27
3517626,47.15562884816076,32
3517627,44.337119424916125,33
3517628,47.295125828886725,33
3517629,50.84855131985549,30
3517630,44.80894119555906,28
3517631,42.06845438713278,26
3517632,56.413927996110864,37
3517633,54.07545826712616,31
3517634,57.29556830437862,35
3517635,45.456229629679626,36
3517636,49.57494371278811,39
3517637,47.63787610757035,29
3517638,60.18508775789094,35
3517639,66.15704465817336,34
3517640,52.732288372644376,39
3517641,43.744705116664676,29
3517642,50.76459076196485,24
3517643,53.01509732444885,34
3517644,51.035032083571046,28
3517645,48.21487412879411,37
3517646,52.77244471525614,29
3517647,50.200280739636604,28
3517648,43.67727511373549,29
3517649,48.74053013815887,29
3517650,43.35307887340058,34
3517651,54.39395000254545,42
