user,minutes_on_platform,num_actions
3511000,48.672551361304535,32
3511001,57.11577101387812,31
3511002,40.65430363366975,23
3511003,49.87011833623581,20
3511004,46.61463152336849,29
3511005,30.946786354601116,23
3511006,58.14545230060277,28
3511007,40.198507559241826,30
3511008,52.02436447756176,29
3511009,47.05811250886661,22
3511010,48.00071127301352,34
3511011,52.122391524430526,25
3511012,49.071150379788726,21
3511013,51.87562733586867,31
3511014,58.07126686018273,23
3511015,51.52882733895879,26
3511016,58.88886105113146,33
3511017,48.49299495539172,35
3511018,48.48757219176415,20
3511019,56.154794723062395,28
3511020,50.95484687497584,48
3511021,52.013327855376666,36
3511022,59.122404436388216,29
3511023,45.315538086595,26
3511024,44.27890448208865,18
3511025,44.6143526453573,40
3511026,49.33575420277576,27
3511027,33.90793621375372,33
3511028,42.41070284181792,23
3511029,48.01502035619282,30
3511030,40.97641025375393,30
3511031,57.0028720713728,30
3511032,56.13038650888346,23
3511033,57.67025576508932,36
3511034,38.24205431641731,31
3511035,47.48095644052623,25
3511036,39.56942863551854,33
3511037,55.701880555014505,39
3511038,45.54178311695831,26
3511039,49.70895264496267,29
3511040,52.63905012412716,29
3511041,49.23841196146076,28
3511042,45.740511525739684,28
3511043,35.98661020476276,35
3511044,51.51962880179715,36
3511045,68.25526436967792,31
3511046,36.13341215233333,30
3511047,45.255954797979456,30
3511048,52.6789660450919,31
3511049,50.99717244385816,24
3511050,50.62276980105523,30
3511051,45.013169990890496,29
3511052,45.836971970814915,25
3511053,37.925956939653744,37
3511054,50.16651239488709,29
3511055,50.96042404933327,28
3511056,50.5320956092908,27
3511057,53.68602711079629,20
3511058,55.27200106309729,35
3511059,51.539721339789416,31
3511060,52.710440582431204,19
3511061,56.89459986341566,28
3511062,67.32352100241573,23
3511063,49.37957585995844,37
3511064,44.656822009723776,29
3511065,63.72635928206641,28
3511066,50.80312553442946,35
3511067,46.93431857060311,36
3511068,50.928274905702594,22
3511069,33.942291467341946,23
3511070,52.360722445646964,41
3511071,45.657642824032855,29
3511072,47.78958106861843,28
3511073,49.917639535524515,29
3511074,39.73010250344879,31
