user,minutes_on_platform,num_actions
3514500,50.085449380174296,31
3514501,48.1153068223631,31
3514502,50.62666803892876,30
3514503,43.16453249992299,33
3514504,39.2764066922739,34
3514505,56.49350762788418,47
3514506,47.197524001666295,36
3514507,45.85147049732813,45
3514508,51.120495593347094,27
3514509,47.95893094651057,45
3514510,52.41967764821476,26
3514511,39.9338531681778,32
3514512,53.3750122704934,33
3514513,40.144135769019314,24
3514514,53.237460723639614,23
3514515,46.4057496850202,36
3514516,48.81752168260704,30
3514517,51.91505484752726,27
3514518,53.899932473784844,33
3514519,52.10072363492504,34
3514520,52.22458848903023,31
3514521,47.9760400593683,28
3514522,47.584534835190894,25
3514523,50.692246711706055,21
3514524,57.37249006003095,35
3514525,44.6200669333446,36
3514526,55.90198932392902,32
3514527,48.19151998911508,33
3514528,50.62853537152405,45
3514529,48.69103158587523,27
3514530,46.07273025933027,27
3514531,57.58482902714664,31
3514532,61.32759155665387,36
3514533,53.614737951242915,34
3514534,41.418910822790764,30
3514535,52.344173464162985,21
3514536,46.12823515285313,28
3514537,48.580324989301296,28
3514538,48.09142441567662,31
3514539,55.9785708836184,31
3514540,50.40747283266017,27
3514541,47.13548518882206,26
3514542,41.52020107538492,33
3514543,48.19515506887622,37
3514544,43.521130320928314,34
3514545,39.271040992694886,28
3514546,55.78483298718654,28
3514547,57.18290322826517,30
3514548,56.74738187743197,39
3514549,46.65072732884113,24
3514550,54.82208492337104,32
3514551,34.967013018403726,28
3514552,58.14214096285484,29
3514553,56.20253891709089,30
3514554,55.26812882553192,19
3514555,44.02009425575807,24
3514556,52.209166699563184,33
3514557,58.89654542181677,25
3514558,61.723435912016726,29
3514559,64.33235312953316,28
3514560,48.095105940454616,32
3514561,42.51028674086127,19
3514562,52.11881140274888,30
3514563,53.9109340923067,24
3514564,49.23525369779493,31
3514565,56.663071689824335,37
3514566,59.71029961127973,22
3514567,51.748047065615516,26
3514568,48.227863247850344,30
3514569,55.372445265791725,35
3514570,34.69598726406461,25
3514571,56.16578310086044,29
3514572,51.8277659685769,30
3514573,51.393799488805364,31
3514574,53.48678332415607,27
3514575,51.4342733361369,33
3514576,47.61416434624411,37
3514577,50.79472292855388,28
3514578,51.03126253632648,35
3514579,40.006478489092736,29
3514580,43.9810913196642,29
3514581,53.07428844324447,25
3514582,51.91906452995246,35
3514583,60.05652952485352,23
3514584,33.47563937130437,27
3514585,58.547616418587495,30
3514586,44.96286412563498,42
