user,minutes_on_platform,num_actions
3532000,50.06771769409955,35
3532001,65.92298168660054,33
3532002,44.32768666346235,27
3532003,33.04518072799329,31
3532004,44.156733079126184,28
3532005,46.82283957043855,31
3532006,47.80795029083216,27
3532007,48.05462799977576,24
3532008,50.049212438200115,26
3532009,43.21078627453312,35
3532010,55.38883674076612,23
3532011,54.34792099008155,22
3532012,41.9195135251363,27
3532013,43.795381329294564,26
3532014,61.66999901386937,33
3532015,54.0195894637524,31
3532016,40.758802116321206,26
3532017,69.54148784404269,30
3532018,37.94568586782499,21
3532019,73.91164633672146,27
3532020,41.08388776359571,35
3532021,58.220340401242474,23
3532022,54.50900558052246,22
3532023,49.25520886182998,21
3532024,54.875362275860525,19
3532025,50.389976080033435,34
3532026,40.54047910948933,24
3532027,30.36035945314258,28
3532028,59.77960304748561,28
3532029,61.906676410353334,33
3532030,42.497851963674364,24
3532031,51.72810262158956,29
3532032,36.76685151166161,24
3532033,57.20413811493264,27
3532034,48.59416337518629,26
3532035,53.52251027065142,25
3532036,52.1065934035495,29
3532037,56.55081284880555,34
3532038,45.05855910067005,34
3532039,56.708762384534005,34
3532040,38.30826565270102,33
3532041,27.041278581755595,20
3532042,41.16341239454195,26
3532043,51.55812826554429,23
3532044,52.2082234178252,32
3532045,66.42596728492106,29
3532046,46.79064394013983,29
3532047,46.29150517673157,25
3532048,49.82632808776952,31
3532049,56.58476361779416,28
3532050,57.203127097947444,38
3532051,45.59094679037632,31
3532052,42.60080333912324,25
3532053,32.39156386192103,33
3532054,65.3364661740132,34
3532055,44.33313486983383,29
3532056,52.22309075410446,24
3532057,45.36829475323576,24
3532058,34.7449406856579,35
3532059,51.299539667388174,23
3532060,58.01393607449632,34
3532061,64.52503769757666,22
3532062,37.726189231118454,26
3532063,40.379622133065794,23
3532064,66.79256610955237,30
3532065,41.54536809579147,34
3532066,54.11223074544482,27
3532067,50.9468570020454,31
3532068,55.33489628822404,30
3532069,41.411250350711335,28
3532070,58.73355723199349,27
3532071,46.886535857213005,30
3532072,50.78158144041205,27
3532073,54.774251518391466,23
3532074,48.552983214046655,32
3532075,54.35388933451605,27
3532076,69.639788127512,21
3532077,48.79769241530079,31
3532078,32.616242104362925,34
3532079,50.150234562943155,32
3532080,57.14545386394072,28
3532081,54.599898825956565,32
3532082,46.165983173747584,25
3532083,52.6369517840787,22
3532084,59.22337207153569,29
3532085,46.42438836737219,30
3532086,58.21494466622888,26
3532087,52.15917521159068,31
3532088,58.60025427682703,24
3532089,57.53947568484107,34
3532090,55.15768338892836,22
3532091,35.99659553702774,33
3532092,45.81227465800247,24
3532093,65.46918743622203,34
3532094,38.68312553932648,24
3532095,48.24658235591967,32
3532096,29.85266505080284,45
3532097,43.82945438295268,29
3532098,49.69121117869038,30
3532099,45.89907288105908,28
3532100,52.674718086516066,26
3532101,46.36313030945547,32
3532102,60.478449082133054,31
3532103,45.331052047633406,37
3532104,47.47765807169298,31
3532105,51.81710826000608,34
3532106,53.21377867194901,36
3532107,61.32685316784472,26
3532108,55.299074983333256,33
3532109,47.13213278631792,25
3532110,48.50859404422328,27
3532111,59.58814798733111,30
3532112,59.92092566665802,31
3532113,41.07726525939494,23
3532114,49.964484792792334,36
3532115,50.09699435969712,30
3532116,50.264064162861764,29
3532117,53.80631294319767,26
3532118,42.266147328824204,32
3532119,57.40787866123415,25
3532120,41.32693212069702,34
3532121,45.57585602200388,20
3532122,45.05842473639043,32
3532123,57.872434137953974,36
3532124,49.72879152183018,34
3532125,35.953751352091956,25
3532126,52.684631904970125,32
3532127,57.778239528413856,24
3532128,43.93286087579702,32
3532129,51.392677498680726,36
3532130,47.24763217316413,32
3532131,48.51376416862653,33
3532132,48.50545794161536,28
3532133,48.89615838052177,29
3532134,32.95809641170224,24
3532135,50.96747967362361,26
3532136,35.202884809093334,21
3532137,37.30356447011901,30
3532138,67.43153693593429,24
3532139,58.57449681157844,34
3532140,35.32558631657721,27
3532141,51.873909329925475,23
3532142,52.68502232946987,23
3532143,51.26673406140126,31
3532144,48.57082441380089,29
3532145,52.46313451100558,32
3532146,46.94170159919377,26
3532147,47.87033380958259,31
3532148,52.269212843376835,30
3532149,43.196583999028604,24
3532150,32.223828741821755,31
3532151,45.876670786298945,30
3532152,45.2320367547604,23
3532153,35.72016203079577,33
3532154,65.15651686850958,25
3532155,48.560957236883056,30
3532156,51.574513162083484,32
3532157,44.361794762095506,39
3532158,49.04256591530647,28
3532159,39.21070413226586,25
3532160,54.306446815928375,34
3532161,52.64499842210905,38
3532162,47.31403315862133,31
3532163,54.05385168916926,20
3532164,44.39193633722404,32
3532165,59.664548115493666,19
3532166,46.079903349208266,30
3532167,43.9008477903699,28
3532168,53.621160841509365,29
3532169,40.3313772940395,25
3532170,49.263882703274085,15
3532171,48.35379146214847,26
3532172,40.70212618651935,34
3532173,56.5281273662167,24
3532174,48.87252429222502,23
3532175,45.48012581611021,28
3532176,33.22216998334286,29
3532177,55.139112515682456,25
3532178,68.45211688867282,31
3532179,56.61247392628563,21
3532180,48.853145921333784,33
3532181,43.32666162907619,29
3532182,41.203411760813744,31
3532183,39.75158684631376,41
3532184,45.474696751663174,30
3532185,58.99005525787006,25
3532186,49.40669095073099,29
3532187,49.477789648648375,26
3532188,57.89321475534874,33
3532189,49.07998518989611,34
3532190,64.33642564857323,30
3532191,59.74679339036275,37
3532192,47.0550507348319,32
3532193,45.82194776694666,26
3532194,48.54250006193731,19
3532195,59.41861862862422,24
3532196,50.63703726096417,36
3532197,46.070851970295905,29
3532198,53.52518185111032,20
3532199,56.34294588983759,34
3532200,73.17644581797158,28
3532201,32.38675202766295,23
3532202,54.32169574700819,28
3532203,39.23014248805922,33
3532204,39.63780110905924,21
3532205,50.71101846574394,31
3532206,50.80707822627764,32
3532207,47.57089595687878,39
3532208,48.97874602339839,23
3532209,37.21402053753022,39
3532210,48.930738039361984,26
3532211,49.67010997019062,37
3532212,57.76036953170467,28
3532213,57.524055689720356,30
3532214,45.722906448954525,31
3532215,60.400668113130436,40
3532216,47.30715882697801,19
3532217,55.60434168339447,27
3532218,60.10993795140819,29
3532219,60.66670293130559,27
3532220,51.47189063992089,26
3532221,50.72967693094703,27
3532222,52.9161299245055,29
3532223,53.847321002768034,34
3532224,49.808556243373275,22
3532225,30.871862714396006,28
3532226,50.85113486582101,25
3532227,54.29019643364166,37
3532228,45.06347121605583,34
3532229,43.25265958268067,37
3532230,57.240643388085665,32
3532231,48.42302282719855,29
3532232,71.20468667906705,28
3532233,55.65281502780619,28
3532234,41.642261402217535,21
3532235,37.815127171915876,35
3532236,64.46012481387949,33
3532237,38.47699727368083,22
3532238,55.1952432566644,33
3532239,40.58020730090394,29
3532240,48.5241750193922,41
3532241,62.7556101827231,37
3532242,55.03452468539775,37
3532243,65.60939740477244,31
3532244,48.748067266401875,30
3532245,58.95658021492849,44
3532246,47.188283350831846,26
3532247,66.56179960921578,39
3532248,57.47482540667997,33
3532249,56.843820627459834,30
3532250,56.44411298467291,16
3532251,43.07457961990812,34
3532252,36.71058408614269,20
3532253,53.260454224755485,28
3532254,39.496389982190834,24
3532255,40.10696620593573,15
3532256,48.6753577081237,23
3532257,53.152987174300065,32
3532258,44.466618147510744,24
3532259,76.12978761107927,35
3532260,54.25031095304211,28
3532261,67.1139192554884,36
3532262,48.27001199119463,35
3532263,53.56548984021441,31
3532264,46.2126755500785,32
3532265,44.762401693572066,34
3532266,56.012708927318315,24
3532267,48.79810210727849,33
3532268,45.56480476269878,38
3532269,48.55224680388641,34
3532270,25.37028202223122,35
3532271,45.58882877307523,31
3532272,31.31205168885401,29
3532273,50.506977255162695,30
3532274,41.35679951209305,31
3532275,48.5461966312712,36
3532276,53.317747739349834,26
3532277,56.94513475631992,34
3532278,64.37584048117444,30
3532279,41.03966333267737,22
3532280,67.41790047286074,23
3532281,59.92107030928893,29
3532282,46.564792914444496,27
3532283,53.48494790675505,36
3532284,47.853343776104545,30
3532285,48.201570588407165,35
3532286,57.61044061996235,34
3532287,52.135270767998726,32
3532288,57.21793751709136,28
3532289,44.18379511562696,31
3532290,55.3690608894071,18
3532291,40.297930820867194,38
3532292,54.90620372339922,25
3532293,42.13703024492,23
3532294,38.99716759368033,30
3532295,49.73156404578195,41
3532296,48.65793343844061,30
3532297,61.54786749267865,30
3532298,47.601146860119435,24
3532299,58.55120435723241,27
3532300,34.86069071708765,24
3532301,57.83781651026962,39
3532302,44.23304233194578,23
3532303,70.84917125545562,33
3532304,21.492999048507148,29
3532305,42.39919743565924,22
3532306,50.0089076260018,32
3532307,49.517198621187745,24
3532308,52.3846772601818,25
3532309,51.26842082799831,22
3532310,49.88666543800086,42
3532311,44.783327878071994,32
3532312,54.77383507810679,27
3532313,52.3343581796138,36
3532314,50.95307444950689,20
3532315,43.61170426886883,21
3532316,63.55700205748612,25
3532317,42.32219423543033,26
3532318,37.69118839414519,28
3532319,44.173380877581984,33
3532320,45.70002027652414,31
3532321,54.10729654820792,37
3532322,54.48270576174214,28
3532323,46.49543714537372,29
3532324,55.89076802257799,26
3532325,53.36436915154458,30
3532326,36.75614944663209,33
3532327,54.312322235946816,35
3532328,39.660948805679546,36
3532329,57.11297525788043,34
3532330,37.55706915579887,21
3532331,52.219241954111325,29
3532332,38.804609318276306,36
3532333,56.48981680711303,28
3532334,46.8770142387912,36
3532335,40.886410910954815,31
3532336,57.07701287099346,32
3532337,43.70898208062697,25
3532338,46.966071496102025,39
3532339,57.53436949511276,24
3532340,60.52295936968646,35
3532341,61.81578528882107,27
3532342,57.100897466945185,36
3532343,46.916977468318535,21
3532344,45.31247244897873,25
3532345,62.47822677219209,33
3532346,54.571931902197264,33
3532347,47.24437643770306,30
3532348,56.5839394719007,30
3532349,57.6881364632927,23
3532350,32.08086749570338,31
3532351,51.60176550116377,26
3532352,45.98286385541853,23
3532353,55.51608547409632,33
3532354,49.144537754311884,33
3532355,59.4872587801271,26
3532356,44.32015256329544,27
3532357,38.95572917138917,33
3532358,55.30475523434476,32
3532359,38.58495147485991,20
3532360,27.462388685458425,28
3532361,49.233985714507895,29
3532362,54.12036094863264,23
3532363,58.29616239347297,36
3532364,48.383732942062274,26
3532365,37.674998934412585,28
3532366,28.9917393859525,22
3532367,43.7427427845173,19
3532368,31.67842402302738,22
3532369,37.068063912885194,34
3532370,44.40111535150567,27
3532371,61.711358878610376,41
3532372,43.51240381953492,36
3532373,57.328889629193384,24
3532374,59.5911631828269,29
3532375,51.89654645316043,25
3532376,60.56183905575655,35
3532377,36.179401467845835,39
3532378,44.752753057630756,32
3532379,45.573324865714284,32
3532380,50.5236230372322,27
3532381,44.24586275748754,34
3532382,51.6600007768227,38
3532383,50.77785472106463,32
3532384,69.57274462462776,26
3532385,60.82252193757992,30
3532386,37.595067040337085,31
3532387,43.17105820964225,32
3532388,41.886494980283835,26
3532389,27.255441387092038,31
3532390,56.86329527137258,36
3532391,37.70650130977273,32
3532392,36.01341755102264,27
3532393,55.646338725541,31
3532394,46.49304374735987,39
3532395,67.26250087569593,30
3532396,60.49504468709412,21
3532397,53.44132523284061,32
3532398,31.55475589675611,20
3532399,38.081446246964106,33
3532400,51.5885400525106,32
3532401,49.345644607299775,28
3532402,46.82443707811758,26
3532403,42.77428377742735,23
3532404,62.64618655697332,37
3532405,42.03766279600431,32
3532406,56.841226931860646,37
3532407,52.10396363811237,28
3532408,62.02066078516423,22
3532409,42.67540864080561,30
3532410,56.44659085298489,29
3532411,54.7260779823577,25
3532412,58.686615466753345,22
3532413,41.319627250183984,34
3532414,58.401658187460356,35
3532415,50.242077197444445,25
3532416,60.11287182375656,33
3532417,56.54291579188033,21
3532418,45.55093929780718,26
3532419,50.32875325408819,32
3532420,66.81914477046122,43
3532421,46.07319278746736,31
3532422,51.80687584529451,31
3532423,62.14419920230068,40
3532424,52.25507710840323,23
3532425,57.963153242014656,29
3532426,48.59901368846439,31
3532427,41.0947595099434,36
3532428,46.350135483925,27
3532429,47.5589523742536,24
3532430,57.43509649920181,40
3532431,30.737594358596795,35
3532432,51.70198094791859,33
3532433,58.772689358808044,33
3532434,40.51262241158114,26
