user,minutes_on_platform,num_actions
3514000,43.307415431541095,26
3514001,52.10194874545265,31
3514002,48.43463569837393,25
3514003,45.291731715275446,31
3514004,49.30968377390403,39
3514005,37.29401440443978,40
3514006,55.64291165921868,35
3514007,47.455938748317536,27
3514008,34.25001188184602,36
3514009,41.810761269963436,27
3514010,47.09572473882093,42
3514011,35.53115354872195,31
3514012,48.16134007477177,30
3514013,39.503663914718054,33
3514014,36.84082345359203,27
3514015,41.35505323451809,35
3514016,56.46710279558556,22
3514017,52.074862166634034,29
3514018,43.81651414128602,29
3514019,43.77678569934971,32
3514020,42.92427131675152,27
3514021,44.7199632800763,27
3514022,47.048010434558726,29
3514023,47.8904883487818,26
3514024,40.126052106387945,30
3514025,46.5451381303947,29
3514026,66.82939384905276,33
3514027,50.36881722351616,31
3514028,44.115979005428265,31
3514029,47.447914207171074,37
3514030,50.57923588705293,39
3514031,50.98085027831784,31
3514032,49.68225936565982,38
3514033,48.75922820521088,23
3514034,52.019261744931704,41
3514035,47.42753035986674,35
3514036,47.3987143208445,31
3514037,47.533740333853125,36
3514038,37.14866434943583,33
3514039,51.12067132464371,44
3514040,52.47149416089319,24
3514041,44.61823600859166,26
3514042,41.85147754212141,35
3514043,44.75274668083863,44
3514044,37.1160814098201,26
3514045,54.397992694344815,38
3514046,46.06180890002042,32
3514047,49.91481917480348,26
3514048,39.42650934739312,32
3514049,64.0918677580417,30
3514050,46.999142713550555,37
3514051,51.37555451628683,37
3514052,45.85355013915901,26
3514053,57.94019025597409,41
3514054,44.13492089752801,32
3514055,58.59736580301775,31
3514056,55.499695505403196,35
3514057,61.152957383817636,27
3514058,50.36006342404116,31
3514059,46.527952918695625,37
3514060,58.812898925676635,30
3514061,49.89734917617529,26
3514062,50.28938586356751,36
3514063,52.89320356020707,22
3514064,50.146812113695525,40
3514065,43.45271819904379,44
3514066,52.11143088145431,37
3514067,45.9376744686868,37
3514068,46.258689588016495,29
3514069,51.25438320242993,31
3514070,45.740386949154505,37
3514071,49.845148782242575,29
3514072,57.58092887427014,39
3514073,50.09237016921927,31
3514074,54.41523789077763,34
3514075,53.904483561490224,39
3514076,46.65017020442519,26
3514077,52.63220286065885,30
3514078,44.34031195311762,35
3514079,43.93109524726384,33
3514080,51.74149464106305,35
3514081,53.39155068793317,33
3514082,51.45418046270587,30
3514083,43.61967296738532,30
3514084,56.74324748561452,16
3514085,54.61225078032428,33
3514086,62.466905563317475,36
3514087,60.56668258992598,25
3514088,51.90815036566767,31
3514089,47.95213388192218,41
3514090,43.821781560233966,30
3514091,55.413369649079115,26
3514092,44.104576161667325,36
3514093,63.09435809069605,31
3514094,55.07558188252977,39
3514095,52.448439453519256,37
3514096,64.46661796022448,33
3514097,52.56931360991914,29
3514098,45.954335650034224,37
3514099,42.71460739794708,24
3514100,57.154817692643874,33
3514101,50.98003653170012,39
3514102,51.22500880607182,39
3514103,38.193016383300844,28
3514104,45.86488530835398,46
3514105,49.695826425341764,29
3514106,53.26229411701045,21
