user,minutes_on_platform,num_actions
3533000,51.294399660685784,33
3533001,48.67537700475267,34
3533002,56.47457830873345,30
3533003,54.28198137843416,31
3533004,60.95007575658001,34
3533005,52.78052252032707,41
3533006,49.43044883306091,33
3533007,50.62982042713899,30
3533008,56.78643581698704,45
3533009,59.105314519732374,36
3533010,44.515843623220775,43
3533011,52.916294509479584,39
3533012,51.439424387432396,34
3533013,56.84357013003704,39
3533014,57.57479275907622,45
3533015,52.89445345384193,39
3533016,53.255192970806085,33
3533017,44.165712508585,31
3533018,54.50428622182928,46
3533019,54.243889025880684,40
3533020,49.48103495747679,41
3533021,56.686251813398655,39
3533022,61.787307235990376,33
3533023,42.10011293186504,43
3533024,58.112645212570904,29
3533025,54.3415710985737,35
3533026,58.979850039199846,40
3533027,43.15084748766756,43
3533028,46.26240059375213,42
3533029,47.914689892336945,36
3533030,44.7517033097476,40
3533031,55.84767037414522,46
3533032,44.697806589614856,29
3533033,56.6100002866948,35
3533034,61.30849533326804,57
3533035,36.951009526107384,43
3533036,47.556154761893794,33
3533037,48.19402034947414,31
3533038,46.40372701036091,31
3533039,48.05164164717239,39
3533040,42.0726746161521,33
3533041,48.33204811132669,41
3533042,54.79893496351541,50
3533043,56.085060649521225,48
3533044,48.719661803858465,30
3533045,56.72822532074332,34
3533046,46.69033179514185,31
3533047,47.75889585615871,41
3533048,59.029208599255476,43
3533049,41.36565378225362,21
3533050,52.49485238859771,33
3533051,48.452854587199575,35
3533052,61.625613432567526,35
3533053,56.32579781739161,39
3533054,43.57524243609953,26
3533055,46.22395258411446,44
3533056,47.074092595494974,32
3533057,56.911855090126124,34
3533058,49.33620832311193,32
3533059,58.017088681131334,27
3533060,52.06412306902302,29
3533061,49.049426847444316,37
3533062,60.35005422339965,44
3533063,53.483369575524605,25
3533064,38.31324489652062,39
3533065,47.52194090263298,39
3533066,43.54025246041255,36
3533067,62.33366307866358,35
3533068,61.155573744397735,51
3533069,54.655741343596404,32
3533070,47.01657572980581,32
3533071,54.47822756237552,37
3533072,42.09279555478915,35
3533073,50.319516369858654,43
3533074,53.18741483361356,40
3533075,62.565796629294766,42
3533076,51.20029959848697,45
3533077,46.65662782217059,40
3533078,42.380813542112605,39
3533079,46.83591678478548,38
3533080,59.542937260232165,32
3533081,56.86260432938716,38
3533082,40.593415600690406,29
3533083,48.01664783574958,31
3533084,56.8396913478909,21
3533085,51.65173756942456,26
3533086,61.76309476823381,36
3533087,70.2242081362143,44
