user,minutes_on_platform,num_actions
3521500,54.08717325444792,47
3521501,61.34001366431508,47
3521502,58.89911117036564,26
3521503,31.701473164071558,32
3521504,37.31044022362866,38
3521505,55.937484024881606,30
3521506,56.33113748643036,37
3521507,46.892978605205826,41
3521508,31.87705961199811,28
3521509,49.568075493837874,36
3521510,53.519797802683605,32
3521511,49.95870004412823,31
3521512,46.55172009163368,40
3521513,47.28704704846654,31
3521514,64.56788534310267,43
3521515,47.93551537893254,34
3521516,46.801553374719205,30
3521517,54.56780736359347,25
3521518,38.75154828709539,23
3521519,46.99668722453624,30
3521520,47.640450848988834,31
3521521,41.559767057993895,37
3521522,49.65713392242168,36
3521523,54.70274173401091,32
3521524,60.8085611822784,27
3521525,53.04162344759476,40
3521526,41.96194021877794,48
3521527,66.67748276540085,24
3521528,45.39766792623315,26
3521529,52.33429274788037,26
3521530,56.85234058542431,27
3521531,47.998570903526506,36
3521532,49.60663935220099,29
3521533,41.41477614849019,30
3521534,47.01248954346042,37
3521535,62.74974066706025,38
3521536,50.41132901228589,24
3521537,73.32450031155192,29
3521538,42.64235285386745,46
3521539,38.09035223215577,34
3521540,45.76986861847613,33
3521541,35.13997137963124,30
3521542,59.379573358143205,30
3521543,44.04479066551314,30
3521544,60.82605134910916,27
3521545,53.696556279284366,31
3521546,58.15736820294087,27
3521547,44.482214451035325,28
3521548,52.44038107089766,30
3521549,56.88822868378181,36
3521550,43.787332950567865,34
3521551,62.685431171204925,29
3521552,47.03992043556939,28
3521553,59.91202933439649,26
3521554,56.18862417390539,35
3521555,46.77729061135479,28
3521556,47.667294091401956,34
3521557,43.00917325802624,35
3521558,57.11788255564178,34
3521559,54.094461568708944,39
3521560,47.34793944750347,19
3521561,51.91551414287755,30
3521562,50.31497595194346,40
3521563,47.522547625071745,24
3521564,58.788706745555864,36
3521565,52.32824679258278,39
3521566,26.680479501830696,34
3521567,43.768833057807754,35
3521568,43.36921413062468,20
3521569,55.48430892487304,37
3521570,49.54493322032213,27
3521571,52.19718547722327,33
3521572,65.71011282494914,39
3521573,58.429117189700776,34
3521574,55.44672051179414,36
3521575,44.95985924912793,29
3521576,57.238181585392645,33
3521577,61.72928846520548,36
3521578,50.602779557280805,29
3521579,73.82692894242167,37
3521580,42.478173150504674,36
3521581,39.564153133354495,33
3521582,29.78471728696051,27
3521583,62.52101584121525,39
3521584,64.8932042171781,26
3521585,52.977113201042805,30
3521586,41.817173217762814,33
3521587,43.39724081200497,31
3521588,37.89756297804425,30
3521589,42.24517646445807,30
3521590,55.8779734477097,32
3521591,48.63440796144475,30
3521592,63.620004889509325,29
3521593,45.0996697124377,34
3521594,58.32907155197057,28
3521595,56.40418501746639,25
3521596,55.10308182310584,36
3521597,37.07523588871111,23
3521598,42.72125179398823,27
3521599,48.11114563717597,31
3521600,43.83392246531604,24
3521601,46.97299174726026,40
3521602,43.33265661310926,31
3521603,59.114255796913824,32
3521604,37.67014515125893,29
3521605,49.676173909309576,39
3521606,49.55175220245236,31
3521607,43.67686544467606,21
3521608,43.5165868483173,40
3521609,50.65695395885758,29
3521610,59.519023577357785,33
3521611,28.2173639331559,18
3521612,48.08980372982483,37
3521613,40.53511983571933,29
3521614,64.50610758112384,31
3521615,40.54342659794857,34
3521616,46.66058771354105,41
3521617,64.19289340772406,35
3521618,51.679168085305285,24
3521619,56.380644546732775,34
3521620,53.70263578060702,30
3521621,40.780293064961114,18
3521622,55.138911169107175,25
3521623,49.670712936803795,33
3521624,39.18474599036399,38
3521625,59.72162564868835,26
3521626,45.76974709353879,30
3521627,59.82163990780268,33
3521628,49.36857815590572,33
3521629,47.22229664935967,30
3521630,43.80748883486341,34
3521631,50.18471241595603,35
3521632,52.90368386733143,36
3521633,44.25207636188118,29
3521634,52.1572780284873,36
3521635,58.85644518818983,29
3521636,52.3857533989112,38
3521637,53.91305511011917,38
3521638,53.410687349561876,34
3521639,52.13424262235156,34
3521640,56.253696423308156,28
3521641,40.08454079991358,33
3521642,45.837164373036046,30
3521643,46.50557289544059,35
3521644,56.002436709405664,33
3521645,54.70445592049408,36
3521646,47.188206760333685,36
3521647,46.83495298264623,27
3521648,38.399059365111846,37
3521649,44.524049768377814,27
3521650,46.51771044522183,25
3521651,48.19669427119874,31
3521652,41.64091658255842,33
3521653,48.00720523687147,37
3521654,60.30758451066468,22
