user,minutes_on_platform,num_actions
3530000,38.70426773880403,41
3530001,55.37094319503535,32
3530002,63.45948172058061,33
3530003,59.316405045542346,32
3530004,58.09709997622694,34
3530005,53.453755040674096,52
3530006,67.56708268715222,24
3530007,52.86574731135935,36
3530008,59.72987425923035,28
3530009,47.90985691697829,34
3530010,47.09523440357396,35
3530011,52.72493301911643,27
3530012,66.5642646450115,28
3530013,60.50697353517762,31
3530014,45.07380831080702,36
3530015,65.89702417238668,34
3530016,53.3287705292351,41
3530017,49.41037470958269,34
3530018,45.34326483628479,26
3530019,51.61588381961732,39
3530020,53.78512546128534,35
3530021,51.63227987892652,34
3530022,55.36925778315025,42
3530023,44.425836994799496,28
3530024,51.26275316481975,28
3530025,53.86105624717009,27
3530026,64.23980178092674,31
3530027,41.34892561607587,38
3530028,50.16993297234086,32
3530029,41.545718587999474,27
3530030,52.791378840048885,47
3530031,36.97619024901487,29
3530032,48.18868435515008,37
3530033,43.137050096017376,35
3530034,42.095002590990966,38
3530035,40.43263678546646,31
3530036,55.14067671548574,34
3530037,47.167334006888474,30
3530038,40.71725017976441,32
3530039,44.94116816154482,30
3530040,61.89026092295571,35
3530041,43.494568036625324,22
3530042,49.43734141816698,36
3530043,53.97042782225166,38
3530044,51.81291880796272,32
3530045,48.91296448426081,30
3530046,51.85245038955915,26
3530047,55.452005542128525,31
3530048,49.7311560022471,37
3530049,50.77035588457822,22
3530050,47.09332113017714,25
3530051,47.4147245162142,32
3530052,50.97438720936894,39
3530053,54.16078463055083,29
3530054,46.441704404980584,26
3530055,45.49826701088742,35
3530056,61.64795154693978,31
3530057,46.89849184804406,36
3530058,53.304814315877586,33
3530059,43.858343584756,30
3530060,51.2179435890908,33
3530061,40.99678596557818,37
3530062,40.497235087387665,34
3530063,47.44239324189172,33
3530064,46.91025136554812,26
3530065,61.33711473490463,38
3530066,51.703255233529866,30
3530067,58.90542184222275,38
3530068,56.82425090092522,36
3530069,46.61190141626664,26
3530070,47.13421505033578,22
3530071,53.668878741058776,40
3530072,48.8597401877494,26
3530073,48.686831192179554,24
3530074,55.538108261129715,29
3530075,55.64022753656178,34
3530076,51.019477164583144,32
3530077,55.21295560258388,35
3530078,49.928113662452574,35
3530079,56.67789290328069,37
3530080,36.625175864013826,47
3530081,48.94621269666039,29
3530082,54.13055944656447,31
3530083,41.880740097477,31
3530084,54.35457146548889,33
3530085,54.39046317719133,38
3530086,47.02954607314416,39
3530087,45.76491819410414,30
3530088,38.484791174059325,35
3530089,54.42878971964423,28
3530090,47.94639824234716,28
3530091,46.76866922839602,23
3530092,55.986923531249005,31
3530093,56.30477992390891,38
3530094,57.49499888603067,26
3530095,53.45627861306594,29
3530096,48.14505902540771,27
3530097,61.84012474777752,26
3530098,52.59158526644644,34
3530099,44.71942332458963,30
3530100,57.74692568869322,30
3530101,54.8663872010276,34
3530102,56.39000432972725,33
3530103,54.82519397985923,27
3530104,49.265119534822944,26
3530105,43.729276107062475,31
3530106,50.027382476849205,32
3530107,57.99114734250766,39
