user,minutes_on_platform,num_actions
3509500,56.77560752730902,38
3509501,39.4417589230568,24
3509502,43.71641836084502,20
3509503,57.432934568067445,36
3509504,49.156245264234045,43
3509505,45.902027843458,31
3509506,43.61865023879406,34
3509507,52.53284135072923,31
3509508,55.080607605616606,30
3509509,49.73363987230773,37
3509510,38.987976786625815,37
3509511,45.903718981015665,36
3509512,39.426902458013,33
3509513,58.43138778368812,29
3509514,56.90099944361522,16
3509515,50.70244986765203,41
3509516,54.57303969641744,37
3509517,47.176015579917056,31
3509518,57.894161666565644,38
3509519,47.88972069126751,37
3509520,55.43154810255921,31
3509521,54.07256195820148,35
3509522,57.63540107536754,25
3509523,62.383915628378865,34
3509524,70.75126962087961,33
3509525,55.9930034469111,37
3509526,52.79985450715428,34
3509527,56.34962377920402,36
3509528,69.60677549964107,24
3509529,50.591814107447675,24
3509530,45.1260101903849,30
3509531,54.81412393394601,40
3509532,35.74413573321835,31
3509533,39.60195049385639,32
3509534,49.23789013042063,42
3509535,56.384391437391955,35
3509536,47.44600926267944,35
3509537,57.75978082772829,32
3509538,60.782462646184214,23
3509539,55.43587075655047,29
3509540,47.55332376140025,43
3509541,42.28564507790985,29
3509542,46.199942371670275,32
3509543,64.60799225285487,21
3509544,39.0435235968666,28
3509545,38.31989928272421,38
3509546,50.475574706419295,27
3509547,61.37506340969038,33
3509548,51.131120692060854,35
3509549,59.62187558207901,28
3509550,61.391582506186765,43
3509551,34.78099748908298,33
3509552,63.21981191629955,25
3509553,45.14810939549339,29
3509554,59.357119958796986,46
3509555,47.249730348816975,36
3509556,54.62878141876835,26
3509557,49.498557220272566,33
3509558,64.98021979314223,30
3509559,47.359616137243435,39
3509560,32.56403803906444,30
3509561,44.06319433390485,28
3509562,34.797499035647256,39
3509563,51.86902317135518,42
3509564,41.61909603873972,38
3509565,58.77435953183749,34
3509566,39.96151217828561,19
3509567,40.22603832989223,39
3509568,40.34749250968565,33
3509569,45.215177603775444,27
3509570,46.69675436910175,30
3509571,60.60470223018486,30
