user,minutes_on_platform,num_actions
3519000,55.05559189428877,31
3519001,41.826000431743736,27
3519002,45.379568538132,49
3519003,43.870604729543615,27
3519004,61.3343071501873,33
3519005,54.171989348416815,37
3519006,53.65329100072827,43
3519007,61.057348581849915,36
3519008,51.613753114333896,46
3519009,39.40744020780602,28
3519010,51.43182572276696,22
3519011,45.21780110095415,33
3519012,48.689540976274394,36
3519013,51.356779229258066,40
3519014,45.63537418410597,33
3519015,46.89598393103422,38
3519016,56.60697184219546,37
3519017,54.889296336115315,42
3519018,49.576714181591115,33
3519019,44.20643020742848,26
3519020,54.26010445076655,34
3519021,32.42735487611002,32
3519022,47.610369542442314,30
3519023,51.676665947186265,35
3519024,59.64579095245891,26
3519025,48.83455380205806,39
3519026,41.93777731403853,27
3519027,46.3460067076658,23
3519028,49.22313493832119,41
3519029,53.830120034500155,44
3519030,51.25582933050734,29
3519031,45.99891193205827,33
3519032,49.96411500025445,34
3519033,58.134072272726996,38
3519034,49.59230880197081,34
3519035,41.23061230754551,40
3519036,54.905426904124326,31
3519037,56.21901158376805,31
3519038,62.90902466103626,35
3519039,50.34821905779681,36
3519040,61.179174917022344,30
3519041,45.997373051075925,35
3519042,45.89615682648171,30
3519043,56.70081494776017,30
3519044,37.466088169979024,35
3519045,42.67636365448647,36
3519046,49.53721234518606,33
3519047,49.0131018551097,36
3519048,56.30241524402895,31
3519049,46.470625410655586,29
3519050,33.29667084731062,36
3519051,49.02521723369753,35
3519052,44.8301600430624,41
3519053,49.974174607016735,39
3519054,60.13319107004175,49
3519055,59.602457437681196,24
3519056,41.440016086633946,46
3519057,48.78639505476662,29
3519058,43.79443144032991,31
3519059,55.33404421213764,31
3519060,52.379032298303,34
3519061,49.96029306943025,42
3519062,53.948345005735185,37
3519063,47.91336411243199,35
3519064,42.05277561605061,28
3519065,42.95643769013053,30
3519066,52.75457675816168,39
3519067,56.36536940728324,31
3519068,51.01258859171581,34
3519069,46.00713269747634,35
3519070,44.375222591886406,32
3519071,49.9110637820702,37
3519072,50.3074529550924,37
3519073,45.42894368145504,35
3519074,43.6760378495267,23
3519075,53.72248563973713,28
3519076,51.90129237004561,40
3519077,41.68839761094664,25
3519078,36.727643291512635,32
3519079,56.38088420758648,35
3519080,55.15597527400635,27
3519081,42.54010449275533,29
3519082,45.45188655723209,41
3519083,53.14497635830807,37
3519084,53.83941961297455,28
3519085,50.620014629240785,31
3519086,44.3598766618966,38
3519087,53.93196263972595,34
3519088,49.865195848374995,31
3519089,51.73520233406347,28
3519090,44.777680939362945,32
3519091,50.79904877504765,48
3519092,50.97710228460553,34
3519093,46.6272898554581,32
3519094,52.87214978105369,33
3519095,57.172223014751744,26
3519096,57.510457230291635,42
3519097,42.52129333847056,27
3519098,52.30663051166415,30
3519099,46.57801713177504,39
3519100,48.556176968284745,23
3519101,49.23304833617637,35
3519102,42.18785413474175,28
3519103,46.30668078066746,32
3519104,60.6950548840376,34
3519105,58.97637007417974,33
3519106,61.38414349179514,53
3519107,55.42828030998623,27
3519108,53.185441609995934,25
3519109,46.72184902895359,28
3519110,56.35384287896409,30
3519111,40.715606979644356,33
3519112,46.81713791834767,24
3519113,46.535469092104506,31
3519114,56.413434849267325,37
3519115,44.71054899826709,47
3519116,58.26838746532491,34
3519117,43.47252129536357,32
3519118,54.02289576860643,29
3519119,47.44195490145042,38
3519120,45.75111225862694,40
3519121,48.19995190400607,25
3519122,44.49273410965608,38
3519123,40.88432206576911,26
3519124,45.171516101851125,37
3519125,49.47247546761065,32
3519126,60.37087606776165,26
3519127,51.67209215440116,38
3519128,50.06518749362265,31
3519129,55.03415603339054,29
3519130,52.44317763127601,34
3519131,48.966033733716685,40
3519132,49.65313819937667,30
3519133,48.72180603189691,42
3519134,40.06410584400966,26
3519135,53.528697567078645,32
3519136,57.30293903973815,30
3519137,40.380669694626114,26
3519138,50.696448395421065,31
3519139,43.2202030782122,35
3519140,29.082748851389287,29
3519141,59.25026737616699,37
3519142,53.91496964604471,29
3519143,50.34197558377944,27
3519144,59.19207658648384,33
3519145,56.605981564734186,32
3519146,49.75681093051848,45
3519147,50.80431437407471,34
3519148,52.306359490426345,35
3519149,51.06052950446736,31
3519150,57.1482570205113,39
3519151,51.17213557886613,29
3519152,45.87903340267132,30
3519153,46.43361660729675,32
3519154,45.34754142037929,37
3519155,54.13580387728304,40
3519156,52.616996567564584,36
3519157,41.93497116155453,33
3519158,57.749704652110964,35
3519159,52.88680630791949,27
3519160,45.690833973849806,42
3519161,50.30447443746365,32
3519162,57.14703504397325,27
3519163,56.341610835106565,31
3519164,47.692593019794735,27
3519165,40.1525857863248,43
3519166,51.31675694531985,31
3519167,49.62979605464943,28
3519168,47.440350178354386,33
3519169,46.55593969285738,29
3519170,50.63900260445422,28
3519171,47.80303956131226,33
3519172,53.09097512720989,41
3519173,39.16146634431713,27
3519174,49.71182435952773,26
3519175,43.32649745471754,45
3519176,60.80556961294627,32
3519177,55.027952183808395,33
3519178,50.47530086073581,42
3519179,54.537011494383606,29
3519180,54.60019496059231,21
3519181,53.87867506387272,36
3519182,48.67238712564258,37
3519183,49.193931711257186,33
3519184,50.94402564746792,29
3519185,49.25710462257867,33
3519186,48.032123376599166,35
3519187,45.18146391079475,32
3519188,55.1258093930269,31
3519189,49.747507895784224,28
3519190,51.47604682593964,25
3519191,51.00615982083336,40
3519192,45.93328191426254,28
3519193,37.21361910336692,25
3519194,44.63011402248033,27
3519195,53.4234272985976,41
3519196,47.27952324346029,49
3519197,38.44832717309002,37
3519198,55.7547248800327,33
3519199,40.66576055919163,28
3519200,43.92766627912974,33
3519201,55.838802753235335,35
3519202,49.97896108944498,34
3519203,50.14588460422074,32
3519204,49.428941905992644,27
3519205,41.44286880964039,38
3519206,52.32115960135409,28
3519207,55.550189647520114,31
3519208,43.498101582878654,35
3519209,52.71709625777623,27
3519210,48.551536799319635,34
3519211,52.235883535109416,32
3519212,52.04528369569565,29
3519213,52.59368370861681,25
3519214,48.61366002049463,39
3519215,58.00509429668766,34
3519216,51.096019288378386,27
3519217,51.0635757057847,33
3519218,46.12065767108013,40
3519219,45.75615417343998,34
3519220,56.97993948200557,19
3519221,44.59956306718888,39
3519222,59.24450112566067,32
3519223,41.97070606421116,36
3519224,56.988545677174464,29
3519225,53.85988013990109,32
3519226,50.66616820783016,37
3519227,44.77733443135041,43
3519228,52.8841886292685,30
3519229,51.7489254035734,32
3519230,43.58231866339378,33
3519231,54.01483781728144,29
