user,minutes_on_platform,num_actions
3527000,55.18051992183376,30
3527001,54.68895314610646,32
3527002,42.59115691376207,39
3527003,40.99806705044324,35
3527004,49.66811390905642,26
3527005,44.447414072386465,39
3527006,51.637137486999364,36
3527007,54.646399531459096,31
3527008,52.876896342888045,32
3527009,45.694848351173356,49
3527010,39.12942048224662,36
3527011,45.991532346501536,25
3527012,62.791502604384,37
3527013,53.962836751767775,37
3527014,49.43840515368151,43
3527015,52.46684432914835,42
3527016,46.678002705395095,31
3527017,53.25434500877499,25
3527018,62.97580714026712,42
3527019,51.40350102648851,27
3527020,35.17115495224916,31
3527021,52.01709698532857,30
3527022,43.86302932133238,27
3527023,44.05314581950281,33
3527024,65.71776057893213,26
3527025,50.29866911346472,33
3527026,60.45241560156053,30
3527027,49.16522385826563,35
3527028,43.77083962212437,43
3527029,41.96652233358743,28
3527030,46.305763920065374,36
3527031,44.31094779354943,30
3527032,34.91628092178419,29
3527033,44.18219284543287,28
3527034,37.46692889309869,30
3527035,43.791330349332455,42
3527036,54.670317974772516,39
3527037,51.76309736542966,36
3527038,41.705937643786584,33
3527039,57.5972631878936,33
3527040,43.23865531929835,38
3527041,47.66966568390254,36
3527042,44.851878693688334,25
3527043,41.8065664350598,27
3527044,53.60794925203278,29
3527045,54.2578477374244,36
3527046,47.600223384270556,22
3527047,48.39727331688671,24
3527048,45.61755004264025,25
3527049,49.244040732241324,31
3527050,37.32996754974981,37
3527051,45.59558649052599,41
3527052,53.46807854571042,36
3527053,46.8415902488113,28
3527054,55.123805118576335,35
3527055,47.431118404081545,24
3527056,41.39574702566948,32
3527057,61.13576604123025,28
3527058,46.449707456960454,27
3527059,59.64648160887609,26
3527060,66.52688342965732,33
3527061,41.56661006158246,33
3527062,56.082300448819794,44
3527063,52.28147145619245,24
3527064,49.32688358830724,27
3527065,48.02503544827956,36
3527066,54.659520323120155,27
3527067,50.0729926140801,33
3527068,56.12416072524576,36
3527069,28.88658657179322,31
3527070,59.36358274542721,32
3527071,52.172299914603435,33
3527072,37.661694072292505,35
3527073,30.94921527508878,32
3527074,54.22781821659608,34
3527075,54.50455292400645,26
3527076,47.48480939009752,28
3527077,48.42153182172615,27
3527078,61.020091744631934,31
3527079,33.52835096582861,34
3527080,50.51592260530396,39
3527081,41.61738963815234,37
3527082,51.56296931598521,32
3527083,58.69320564181968,35
3527084,42.55728725293305,37
3527085,35.35951177110523,42
3527086,53.39666562471146,43
3527087,42.85560279234876,29
3527088,39.03460829173596,37
3527089,52.57072685461211,32
3527090,58.80605786437117,31
3527091,52.045648777297544,36
3527092,51.254080314268336,28
